"","carb","arom15","arom16","trough16","acids","aliph28","trough28","aliph29"
"231",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"232",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"233",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"234",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"235",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"236",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"237",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"238",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"239",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"240",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"241",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"242",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"243",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"244",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"245",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"246",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"247",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"248",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"249",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"250",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"251",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"252",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"253",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"254",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"255",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"256",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"257",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"258",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"259",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"90",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"91",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"92",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"93",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"94",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"95",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"96",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"97",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"98",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"99",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"100",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"101",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"102",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"103",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"104",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"105",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"106",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"107",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"108",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"109",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"110",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"111",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"112",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"113",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"114",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"115",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"116",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"117",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"118",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"119",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"120",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"121",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"122",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"123",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"124",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"125",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"126",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"127",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"128",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"129",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"130",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"131",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"132",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"133",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"134",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"135",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"136",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"137",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"138",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"139",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"140",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"141",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"142",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"143",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"144",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"145",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"146",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"147",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"148",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"149",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"150",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"151",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"152",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"153",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"154",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"155",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"156",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"157",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"158",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"159",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"160",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"161",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"162",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"163",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"164",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"165",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"166",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"291",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"292",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"293",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"294",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"295",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"296",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"297",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"298",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"299",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"300",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"260",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"261",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"262",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"263",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"264",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"265",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"266",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"267",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"268",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"269",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"270",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"271",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"272",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"273",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"274",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"275",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"276",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"277",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"278",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"279",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"280",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"281",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"282",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"283",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"284",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"285",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"286",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"287",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"288",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"289",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"290",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"18",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"19",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"21",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"22",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"23",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"24",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"25",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"26",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"27",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"28",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"29",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"30",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"31",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"32",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"33",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"34",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"35",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"36",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"37",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"38",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"39",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"40",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"41",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"42",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"43",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"44",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"45",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"46",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"47",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"48",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"49",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"50",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"72",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"73",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"74",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"75",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"76",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"77",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"78",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"79",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"80",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"81",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"82",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"83",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"84",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"85",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"86",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"87",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"88",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"89",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"51",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"52",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"53",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"54",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"55",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"56",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"57",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"58",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"59",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"60",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"9",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"11",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"13",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"14",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"15",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"16",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"17",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
